Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/4           void std::_Destroy<cl::Device*, cl::Device>(cl::Device*, cl::Device*, std::allocator<cl::Device>&) [28]
                0.00    0.00       2/2           std::_Vector_base<cl::Device, std::allocator<cl::Device> >::~_Vector_base() [92]
-----------------------------------------------
                0.00    0.00       1/2           void std::_Destroy_aux<false>::__destroy<cl::Platform*>(cl::Platform*, cl::Platform*) [87]
                0.00    0.00       1/2           cl::Platform* std::__uninitialized_copy<false>::__uninit_copy<_cl_platform_id**, cl::Platform*>(_cl_platform_id**, _cl_platform_id**, cl::Platform*) [208]
[97]     0.0    0.00    0.00       2         cl::Platform* std::__addressof<cl::Platform>(cl::Platform&) [97]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<cl::Device*>(cl::Device*, cl::Device*) [24]
[98]     0.0    0.00    0.00       2         void std::_Destroy<cl::Device>(cl::Device*) [98]
                0.00    0.00       2/2           cl::Device::~Device() [47]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<cl::Platform*, cl::Platform>(cl::Platform*, cl::Platform*, std::allocator<cl::Platform>&) [100]
[99]     0.0    0.00    0.00       2         void std::_Destroy<cl::Platform*>(cl::Platform*, cl::Platform*) [99]
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<cl::Platform*>(cl::Platform*, cl::Platform*) [87]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<cl::Platform, std::allocator<cl::Platform> >::~vector() [222]
                0.00    0.00       1/2           void std::vector<cl::Platform, std::allocator<cl::Platform> >::_M_assign_aux<_cl_platform_id**>(_cl_platform_id**, _cl_platform_id**, std::forward_iterator_tag) [217]
[100]    0.0    0.00    0.00       2         void std::_Destroy<cl::Platform*, cl::Platform>(cl::Platform*, cl::Platform*, std::allocator<cl::Platform>&) [100]
                0.00    0.00       2/2           void std::_Destroy<cl::Platform*>(cl::Platform*, cl::Platform*) [99]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[101]    0.0    0.00    0.00       2         std::operator|(std::_Ios_Openmode, std::_Ios_Openmode) [101]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [328]
[102]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [102]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [103]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [102]
[103]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [103]
                0.00    0.00       1/1           cl::Context::Context() [145]
                0.00    0.00       1/1           cl::NDRange::NDRange() [149]
                0.00    0.00       1/1           cl::CommandQueue::CommandQueue() [105]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[104]    0.0    0.00    0.00       1         cl::CommandQueue::CommandQueue(cl::Context const&, cl::Device const&, unsigned long, int*) [104]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_command_queue*>::Wrapper() [59]
                0.00    0.00       1/5           cl::detail::Wrapper<_cl_context*>::operator()() const [21]
                0.00    0.00       1/3           cl::detail::Wrapper<_cl_device_id*>::operator()() const [42]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [103]
[105]    0.0    0.00    0.00       1         cl::CommandQueue::CommandQueue() [105]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_command_queue*>::Wrapper() [59]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[106]    0.0    0.00    0.00       1         cl::CommandQueue::~CommandQueue() [106]
                0.00    0.00       2/2           cl::detail::Wrapper<_cl_command_queue*>::~Wrapper() [60]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[107]    0.0    0.00    0.00       1         cl::Event::Event() [107]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_event*>::Wrapper() [139]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[108]    0.0    0.00    0.00       1         cl::Event::~Event() [108]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_event*>::~Wrapper() [140]
-----------------------------------------------
                0.00    0.00       1/1           cl::CommandQueue::enqueueNDRangeKernel(cl::Kernel const&, cl::NDRange const&, cl::NDRange const&, cl::NDRange const&, std::vector<cl::Event, std::allocator<cl::Event> > const*, cl::Event*) const [165]
[109]    0.0    0.00    0.00       1         cl::Event::operator=(_cl_event* const&) [109]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_event*>::operator=(_cl_event* const&) [141]
-----------------------------------------------
                0.00    0.00       1/1           cl::Image2D::Image2D() [147]
[110]    0.0    0.00    0.00       1         cl::Image::Image() [110]
                0.00    0.00       1/7           cl::Memory::Memory() [16]
-----------------------------------------------
                0.00    0.00       1/1           cl::Image2D::~Image2D() [148]
[111]    0.0    0.00    0.00       1         cl::Image::~Image() [111]
                0.00    0.00       1/10          cl::Memory::~Memory() [11]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[112]    0.0    0.00    0.00       1         cl::Local(unsigned long) [112]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Construct<cl::Device, cl::Device>(cl::Device*, cl::Device const&) [228]
[113]    0.0    0.00    0.00       1         cl::Device::Device(cl::Device const&) [113]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_device_id*>::Wrapper(cl::detail::Wrapper<_cl_device_id*> const&) [135]
-----------------------------------------------
                0.00    0.00       1/1           void std::_Construct<cl::Device, _cl_device_id*>(cl::Device*, _cl_device_id* const&) [227]
[114]    0.0    0.00    0.00       1         cl::Device::Device(_cl_device_id* const&) [114]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_device_id*>::Wrapper(_cl_device_id* const&) [134]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[115]    0.0    0.00    0.00       1         int cl::Kernel::setArg<cl::LocalSpaceArg>(unsigned int, cl::LocalSpaceArg) [115]
                0.00    0.00       1/1           cl::detail::KernelArgumentHandler<cl::LocalSpaceArg>::ptr(cl::LocalSpaceArg&) [127]
                0.00    0.00       1/1           cl::detail::KernelArgumentHandler<cl::LocalSpaceArg>::size(cl::LocalSpaceArg const&) [128]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[116]    0.0    0.00    0.00       1         int cl::Kernel::setArg<unsigned int>(unsigned int, unsigned int) [116]
                0.00    0.00       1/1           cl::detail::KernelArgumentHandler<unsigned int>::ptr(unsigned int&) [129]
                0.00    0.00       1/1           cl::detail::KernelArgumentHandler<unsigned int>::size(unsigned int const&) [130]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[117]    0.0    0.00    0.00       1         cl::Kernel::Kernel(cl::Program const&, char const*, int*) [117]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_kernel*>::Wrapper() [131]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_program*>::operator()() const [171]
                0.00    0.00       1/29          cl::detail::errHandler(int, char const*) [10]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[118]    0.0    0.00    0.00       1         cl::Kernel::~Kernel() [118]
                0.00    0.00       1/1           cl::detail::Wrapper<_cl_kernel*>::~Wrapper() [132]
-----------------------------------------------
                0.00    0.00       1/1           int cl::detail::getInfo<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*, std::vector<cl::Device, std::allocator<cl::Device> > >(int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context* const&, unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*) [142]
[119]    0.0    0.00    0.00       1         int cl::detail::getInfoHelper<cl::detail::GetInfoFunctor0<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*>, cl::Device>(cl::detail::GetInfoFunctor0<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*>, unsigned int, std::vector<cl::Device, std::allocator<cl::Device> >*, int, cl::Device::cl_type) [119]
                0.00    0.00       2/2           cl::detail::GetInfoFunctor0<int (*)(_cl_context*, unsigned int, unsigned long, void*, unsigned long*), _cl_context*>::operator()(unsigned int, unsigned long, void*, unsigned long*) [48]
                0.00    0.00       1/1           void std::vector<cl::Device, std::allocator<cl::Device> >::assign<_cl_device_id**>(_cl_device_id**, _cl_device_id**) [215]
                0.00    0.00       1/2           cl::detail::Wrapper<_cl_device_id*>::retain() const [77]
                0.00    0.00       1/3           std::vector<cl::Device, std::allocator<cl::Device> >::operator[](unsigned long) [46]
-----------------------------------------------
                0.00    0.00       1/1           int cl::detail::getInfo<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*, std::string>(int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program* const&, _cl_device_id* const&, unsigned int, std::string*) [143]
[120]    0.0    0.00    0.00       1         int cl::detail::getInfoHelper<cl::detail::GetInfoFunctor1<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*> >(cl::detail::GetInfoFunctor1<int (*)(_cl_program*, _cl_device_id*, unsigned int, unsigned long, void*, unsigned long*), _cl_program*, _cl_device_id*>, unsigned int, std::string*, long) [120]
